race_id,timestamp,speed_px_s
3,1776629247.649,5.887
3,1776629247.849,5.434
3,1776629248.049,5.319
3,1776629248.249,6.23
3,1776629248.449,6.406
3,1776629248.649,6.271
3,1776629248.849,5.826
3,1776629249.049,5.328
3,1776629249.249,6.247
3,1776629249.449,5.486
3,1776629249.649,6.051
3,1776629249.849,7.56
3,1776629250.049,6.389
3,1776629250.249,5.849
3,1776629250.449,5.492
3,1776629250.649,5.182
3,1776629250.849,5.237
3,1776629251.049,4.58
3,1776629251.249,5.616
3,1776629251.449,4.493
3,1776629251.649,4.817
3,1776629251.849,4.429
3,1776629252.049,4.653
3,1776629252.249,4.733
3,1776629252.449,3.89
3,1776629252.649,3.857
3,1776629252.849,4.137
3,1776629253.049,4.097
3,1776629253.249,3.752
3,1776629253.449,4.381
3,1776629253.649,4.54
3,1776629253.849,3.829
3,1776629254.049,4.255
3,1776629254.249,4.247
3,1776629254.449,3.564
3,1776629254.649,3.508
3,1776629254.849,3.183
3,1776629255.049,3.591
3,1776629255.249,3.04
3,1776629255.449,3.362
3,1776629255.649,3.479
3,1776629255.849,3.176
3,1776629256.049,3.419
3,1776629256.249,2.815
3,1776629256.449,2.69
3,1776629256.649,3.315
3,1776629256.849,2.558
3,1776629257.049,3.376
3,1776629257.249,3.666
3,1776629257.449,2.622
3,1776629257.649,2.956
3,1776629257.849,2.316
3,1776629258.049,2.948
3,1776629258.249,3.415
3,1776629258.449,3.231
3,1776629258.649,1.08
3,1776629258.849,1.447
3,1776629259.049,0.679
3,1776629259.249,1.035
3,1776629259.449,1.251
3,1776629259.649,0.895
3,1776629259.849,1.159
3,1776629260.049,0.983
3,1776629260.249,0.941
3,1776629260.449,3.17
3,1776629260.649,2.295
3,1776629260.849,3.993
3,1776629261.049,2.654
3,1776629261.249,2.933
3,1776629261.449,3.334
3,1776629261.649,3.572
3,1776629261.849,2.756
3,1776629262.049,3.152
3,1776629262.249,4.104
3,1776629262.449,4.211
3,1776629262.649,3.448
3,1776629262.849,3.149
3,1776629263.049,3.757
3,1776629263.249,3.858
3,1776629263.449,3.809
3,1776629263.649,3.904
3,1776629263.849,4.31
3,1776629264.049,4.623
3,1776629264.249,4.419
3,1776629264.449,4.834
3,1776629264.649,5.251
3,1776629264.849,4.443
3,1776629265.049,5.008
3,1776629265.249,4.71
3,1776629265.449,4.923
3,1776629265.649,4.619
3,1776629265.849,5.365
3,1776629266.049,4.977
3,1776629266.249,5.298
3,1776629266.449,5.298
3,1776629266.649,5.36
3,1776629266.849,5.638
3,1776629267.049,4.953
3,1776629267.249,5.883
3,1776629267.449,5.148
3,1776629267.649,6.548
3,1776629267.849,5.477
3,1776629268.049,5.3
3,1776629268.249,5.556
3,1776629268.449,6.039
3,1776629268.649,5.791
3,1776629268.849,6.084
3,1776629269.049,6.15
3,1776629269.249,5.701
3,1776629269.449,5.53
3,1776629269.649,5.673
3,1776629269.849,5.219
3,1776629270.049,7.56
4,1776629305.263,4.351
4,1776629305.463,4.408
4,1776629305.663,4.454
4,1776629305.863,6.306
4,1776629306.063,4.941
4,1776629306.263,5.019
4,1776629306.463,4.858
4,1776629306.663,4.328
4,1776629306.863,4.811
4,1776629307.063,5.044
4,1776629307.263,5.538
4,1776629307.463,4.971
4,1776629307.663,5.685
4,1776629307.863,5.371
4,1776629308.063,5.844
4,1776629308.263,7.56
4,1776629308.463,6.026
4,1776629308.663,5.527
4,1776629308.863,5.566
4,1776629309.063,6.167
4,1776629309.263,5.808
4,1776629309.463,5.621
4,1776629309.663,6.288
4,1776629309.863,6.151
4,1776629310.063,6.272
4,1776629310.263,5.69
4,1776629310.463,6.478
4,1776629310.663,5.957
4,1776629310.863,6.629
4,1776629311.063,6.278
4,1776629311.263,6.002
4,1776629311.463,5.73
4,1776629311.663,6.204
4,1776629311.863,5.706
4,1776629312.063,5.836
4,1776629312.263,5.755
4,1776629312.463,6.068
4,1776629312.663,6.382
4,1776629312.863,6.275
4,1776629313.063,5.691
4,1776629313.263,5.199
4,1776629313.463,5.566
4,1776629313.663,5.651
4,1776629313.863,5.493
4,1776629314.063,5.858
4,1776629314.263,5.651
4,1776629314.463,5.644
4,1776629314.663,5.36
4,1776629314.863,4.905
4,1776629315.063,5.437
4,1776629315.263,4.467
4,1776629315.463,4.615
4,1776629315.663,4.412
4,1776629315.863,3.894
4,1776629316.063,5.508
4,1776629316.263,3.73
4,1776629316.463,3.944
4,1776629316.663,4.193
4,1776629316.863,4.181
4,1776629317.063,3.846
4,1776629317.263,4.538
4,1776629317.463,3.816
4,1776629317.663,3.414
4,1776629317.863,4.151
4,1776629318.063,3.438
4,1776629318.263,3.285
4,1776629318.463,3.268
4,1776629318.663,3.497
4,1776629318.863,3.489
4,1776629319.063,2.9
4,1776629319.263,3.453
4,1776629319.463,0.752
4,1776629319.663,1.369
4,1776629319.863,0.985
4,1776629320.063,0.857
4,1776629320.263,0.378
4,1776629320.463,1.061
4,1776629320.663,1.321
4,1776629320.863,1.705
4,1776629321.063,0.577
4,1776629321.263,3.922
4,1776629321.463,3.992
4,1776629321.663,2.958
4,1776629321.863,2.672
4,1776629322.063,2.695
4,1776629322.263,2.213
4,1776629322.463,3.235
4,1776629322.663,2.677
4,1776629322.863,3.028
4,1776629323.063,2.542
4,1776629323.263,2.062
4,1776629323.463,2.687
4,1776629323.663,3.03
4,1776629323.863,3.018
4,1776629324.063,3.226
4,1776629324.263,3.596
4,1776629324.463,2.805
4,1776629324.663,2.818
4,1776629324.863,3.387
4,1776629325.063,3.32
4,1776629325.263,3.412
4,1776629325.463,3.566
4,1776629325.663,3.623
4,1776629325.863,3.32
4,1776629326.063,3.679
4,1776629326.263,3.687
4,1776629326.463,3.506
4,1776629326.663,4.218
4,1776629326.863,5.689
4,1776629327.063,4.172
4,1776629327.263,4.19
4,1776629327.463,4.485
4,1776629327.663,4.549
4,1776629327.863,4.122
4,1776629328.063,4.442
4,1776629328.263,5.065
4,1776629328.463,4.052
4,1776629328.663,4.361
4,1776629328.863,4.244
4,1776629329.063,5.369
4,1776629329.263,4.692
4,1776629329.463,4.871
4,1776629329.663,5.006
4,1776629329.863,5.306
4,1776629330.063,5.281
4,1776629330.263,5.875
4,1776629330.463,5.518
4,1776629330.663,7.56
4,1776629330.863,5.413
4,1776629331.063,5.931
4,1776629331.263,5.475
4,1776629331.463,5.77
4,1776629331.663,6.22
4,1776629331.863,6.058
4,1776629332.063,5.662
4,1776629332.263,5.967
4,1776629332.463,6.042
4,1776629332.663,5.985
4,1776629332.863,5.573
4,1776629333.063,6.162
4,1776629333.263,5.825
4,1776629333.463,5.547
4,1776629333.663,6.062
4,1776629333.863,6.342
4,1776629334.063,6.388
4,1776629334.263,6.736
4,1776629334.463,5.81
4,1776629334.663,6.18
4,1776629334.863,5.692
4,1776629335.063,5.782
4,1776629335.263,5.558
4,1776629335.463,1.839
4,1776629335.663,2.513
4,1776629335.863,1.71
4,1776629336.063,1.623
4,1776629336.263,1.24
4,1776629336.463,2.284
4,1776629336.663,2.013
4,1776629336.863,2.179
4,1776629337.063,2.04
4,1776629337.263,5.232
4,1776629337.463,4.243
4,1776629337.663,5.573
4,1776629337.863,4.881
4,1776629338.063,5.08
4,1776629338.263,4.856
4,1776629338.463,4.893
4,1776629338.663,4.225
4,1776629338.863,4.6
4,1776629339.063,4.525
4,1776629339.263,4.343
4,1776629339.463,4.178
4,1776629339.663,3.843
4,1776629339.863,3.875
4,1776629340.063,4.579
4,1776629340.263,4.068
4,1776629340.463,4.571
4,1776629340.663,3.495
4,1776629340.863,4.248
4,1776629341.063,3.647
4,1776629341.263,3.831
4,1776629341.463,3.386
4,1776629341.663,3.302
4,1776629341.863,4.179
4,1776629342.063,2.988
4,1776629342.263,3.196
4,1776629342.463,3.338
4,1776629342.663,2.256
4,1776629342.863,3.187
4,1776629343.063,2.624
4,1776629343.263,3.96
4,1776629343.463,2.938
4,1776629343.663,2.473
4,1776629343.863,2.369
4,1776629344.063,2.669
4,1776629344.263,3.034
4,1776629344.463,3.221
4,1776629344.663,2.14
4,1776629344.863,2.842
4,1776629345.063,3.096
4,1776629345.263,2.945
4,1776629345.463,2.669
4,1776629345.663,2.74
4,1776629345.863,3.145
4,1776629346.063,2.83
4,1776629346.263,2.618
4,1776629346.463,2.973
4,1776629346.663,3.32
4,1776629346.863,3.213
4,1776629347.063,3.497
4,1776629347.263,2.835
4,1776629347.463,3.295
4,1776629347.663,3.671
4,1776629347.863,3.568
4,1776629348.063,3.418
4,1776629348.263,2.939
4,1776629348.463,4.097
4,1776629348.663,3.545
4,1776629348.863,4.247
4,1776629349.063,4.452
4,1776629349.263,3.82
4,1776629349.463,3.955
4,1776629349.663,3.892
4,1776629349.863,3.735
4,1776629350.063,3.806
4,1776629350.263,4.515
4,1776629350.463,3.962
4,1776629350.663,4.633
4,1776629350.863,4.279
4,1776629351.063,4.231
4,1776629351.263,4.58
4,1776629351.463,0.962
4,1776629351.663,1.267
4,1776629351.863,1.917
4,1776629352.063,2.834
4,1776629352.263,1.258
4,1776629352.463,2.469
4,1776629352.663,2.163
4,1776629352.863,2.122
4,1776629353.063,2.266
4,1776629353.263,5.686
4,1776629353.463,5.396
4,1776629353.663,5.803
4,1776629353.863,6.409
4,1776629354.063,5.934
4,1776629354.263,5.844
4,1776629354.463,5.933
4,1776629354.663,6.158
4,1776629354.863,5.758
4,1776629355.063,6.022
4,1776629355.263,5.608
4,1776629355.463,5.839
4,1776629355.663,6.198
4,1776629355.863,5.909
4,1776629356.063,5.868
4,1776629356.263,5.593
4,1776629356.463,5.95
4,1776629356.663,6.04
4,1776629356.863,5.806
4,1776629357.063,5.626
4,1776629357.263,6.414
4,1776629357.463,5.543
4,1776629357.663,5.282
4,1776629357.863,6.442
4,1776629358.063,5.965
4,1776629358.263,5.307
4,1776629358.463,5.972
4,1776629358.663,5.981
4,1776629358.863,5.303
4,1776629359.063,5.356
4,1776629359.263,5.993
4,1776629359.463,5.512
4,1776629359.663,6.035
4,1776629359.863,5.393
4,1776629360.063,4.996
4,1776629360.263,4.784
4,1776629360.463,5.271
4,1776629360.663,5.184
4,1776629360.863,5.105
4,1776629361.063,5.199
4,1776629361.263,4.98
4,1776629361.463,4.596
4,1776629361.663,4.558
4,1776629361.863,4.485
4,1776629362.063,3.748
4,1776629362.263,3.749
4,1776629362.463,3.727
4,1776629362.663,4.129
4,1776629362.863,4.111
4,1776629363.063,4.381
4,1776629363.263,3.292
4,1776629363.463,3.611
4,1776629363.663,3.305
4,1776629363.863,3.221
4,1776629364.063,3.17
4,1776629364.263,3.028
4,1776629364.463,3.553
4,1776629364.663,3.88
4,1776629364.863,3.291
4,1776629365.063,3.466
4,1776629365.263,3.154
4,1776629365.463,3.068
4,1776629365.663,3.325
4,1776629365.863,3.129
4,1776629366.063,3.247
4,1776629366.263,2.74
4,1776629366.463,2.849
4,1776629366.663,2.854
4,1776629366.863,2.612
4,1776629367.063,3.303
4,1776629367.263,2.984
4,1776629367.463,1.547
4,1776629367.663,1.563
4,1776629367.863,1.526
4,1776629368.063,0.952
4,1776629368.263,0.869
4,1776629368.463,1.623
4,1776629368.663,1.438
4,1776629368.863,1.303
4,1776629369.063,0.423
4,1776629369.263,3.49
4,1776629369.463,3.531
4,1776629369.663,3.237
4,1776629369.863,3.26
4,1776629370.063,3.091
4,1776629370.263,3.277
4,1776629370.463,2.725
4,1776629370.663,2.55
4,1776629370.863,3.642
4,1776629371.063,3.243
4,1776629371.263,3.15
4,1776629371.463,4.185
4,1776629371.663,3.924
4,1776629371.863,3.827
4,1776629372.063,3.827
4,1776629372.263,4.31
4,1776629372.463,3.823
4,1776629372.663,3.943
4,1776629372.863,4.472
4,1776629373.063,4.284
4,1776629373.263,4.358
4,1776629373.463,4.842
4,1776629373.663,4.068
4,1776629373.863,4.657
4,1776629374.063,4.84
4,1776629374.263,5.182
4,1776629374.463,5.71
4,1776629374.663,4.686
4,1776629374.863,4.637
4,1776629375.063,5.077
4,1776629375.263,5.668
4,1776629375.463,5.352
4,1776629375.663,5.416
4,1776629375.863,5.053
4,1776629376.063,5.665
4,1776629376.263,5.427
4,1776629376.463,5.92
4,1776629376.663,5.534
4,1776629376.863,5.954
4,1776629377.063,5.447
4,1776629377.263,5.708
4,1776629377.463,5.772
4,1776629377.663,5.154
4,1776629377.863,6.212
4,1776629378.063,5.636
4,1776629378.263,5.642
4,1776629378.463,6.082
4,1776629378.663,5.539
4,1776629378.863,6.013
4,1776629379.063,6.259
4,1776629379.263,5.622
4,1776629379.463,6.353
4,1776629379.663,6.021
4,1776629379.863,6.127
4,1776629380.063,6.102
4,1776629380.263,5.682
4,1776629380.463,7.56
4,1776629380.663,5.826
4,1776629380.863,6.009
4,1776629381.063,5.062
4,1776629381.263,6.045
4,1776629381.463,5.438
4,1776629381.663,5.82
4,1776629381.863,4.971
4,1776629382.063,5.464
4,1776629382.263,5.198
4,1776629382.463,4.914
4,1776629382.663,5.125
4,1776629382.863,5.275
4,1776629383.063,4.409
4,1776629383.263,4.648
4,1776629383.463,2.36
4,1776629383.663,2.253
4,1776629383.863,1.332
4,1776629384.063,1.377
4,1776629384.263,2.329
4,1776629384.463,0.623
4,1776629384.663,2.217
4,1776629384.863,2.236
4,1776629385.063,2.146
4,1776629385.263,3.37
4,1776629385.463,4.339
4,1776629385.663,3.797
4,1776629385.863,4.02
4,1776629386.063,3.573
4,1776629386.263,3.058
5,1776629421.608,4.267
5,1776629421.808,3.859
5,1776629422.008,5.163
5,1776629422.208,4.959
5,1776629422.408,4.911
5,1776629422.608,5.11
5,1776629422.808,4.326
5,1776629423.008,5.54
5,1776629423.208,4.824
5,1776629423.408,5.384
5,1776629423.608,4.863
5,1776629423.808,5.683
5,1776629424.008,5.561
5,1776629424.208,5.787
5,1776629424.408,7.175
5,1776629424.608,5.678
5,1776629424.808,5.635
5,1776629425.008,5.967
5,1776629425.208,6.468
5,1776629425.408,5.485
5,1776629425.608,5.412
5,1776629425.808,5.451
5,1776629426.008,6.404
5,1776629426.208,5.537
5,1776629426.408,6.541
5,1776629426.608,6.143
5,1776629426.808,5.642
5,1776629427.008,6.721
5,1776629427.208,7.56
5,1776629427.408,5.948
5,1776629427.608,6.418
5,1776629427.808,6.11
5,1776629428.008,6.968
5,1776629428.208,5.81
5,1776629428.408,5.69
5,1776629428.608,5.782
5,1776629428.808,5.378
5,1776629429.008,5.802
5,1776629429.208,6.27
5,1776629429.408,4.973
5,1776629429.608,5.734
5,1776629429.808,5.29
5,1776629430.008,5.629
5,1776629430.208,5.867
5,1776629430.408,5.397
5,1776629430.608,5.56
5,1776629430.808,5.351
5,1776629431.008,5.401
5,1776629431.208,5.665
5,1776629431.408,4.91
5,1776629431.608,4.872
5,1776629431.808,4.489
5,1776629432.008,5.033
5,1776629432.208,5.246
5,1776629432.408,5.263
5,1776629432.608,4.088
5,1776629432.808,4.379
5,1776629433.008,4.072
5,1776629433.208,3.767
5,1776629433.408,4.334
5,1776629433.608,4.212
5,1776629433.808,4.152
5,1776629434.008,3.637
5,1776629434.208,4.055
5,1776629434.408,4.318
5,1776629434.608,3.117
5,1776629434.808,3.463
5,1776629435.008,3.471
5,1776629435.208,2.965
5,1776629435.408,3.269
5,1776629435.608,3.235
5,1776629435.808,1.203
5,1776629436.008,0.918
5,1776629436.208,1.128
5,1776629436.408,1.13
5,1776629436.608,1.872
5,1776629436.808,1.681
5,1776629437.008,0.975
5,1776629437.208,0.693
5,1776629437.408,0.753
5,1776629437.608,3.709
5,1776629437.808,2.948
5,1776629438.008,3.284
5,1776629438.208,2.564
5,1776629438.408,2.727
5,1776629438.608,2.749
5,1776629438.808,2.621
5,1776629439.008,2.232
5,1776629439.208,2.558
5,1776629439.408,2.884
5,1776629439.608,2.025
5,1776629439.808,2.919
5,1776629440.008,2.628
5,1776629440.208,3.278
5,1776629440.408,3.118
5,1776629440.608,2.68
5,1776629440.808,3.381
5,1776629441.008,3.313
5,1776629441.208,3.501
5,1776629441.408,3.13
5,1776629441.608,3.671
5,1776629441.808,4.219
5,1776629442.008,3.857
5,1776629442.208,3.216
5,1776629442.408,3.718
5,1776629442.608,3.97
5,1776629442.808,3.859
5,1776629443.008,3.777
5,1776629443.208,3.742
5,1776629443.408,4.299
5,1776629443.608,3.441
5,1776629443.808,4.279
5,1776629444.008,3.953
5,1776629444.208,3.854
5,1776629444.408,4.916
5,1776629444.608,4.607
5,1776629444.808,4.139
5,1776629445.008,3.92
5,1776629445.208,5.168
5,1776629445.408,4.561
5,1776629445.608,4.7
5,1776629445.808,4.643
5,1776629446.008,4.801
5,1776629446.208,5.448
5,1776629446.408,5.158
5,1776629446.608,5.098
5,1776629446.808,4.676
5,1776629447.008,5.357
5,1776629447.208,5.574
5,1776629447.408,5.943
5,1776629447.608,5.505
5,1776629447.808,5.838
5,1776629448.008,5.523
5,1776629448.208,6.845
5,1776629448.408,5.536
5,1776629448.608,5.643
5,1776629448.808,5.55
5,1776629449.008,5.474
5,1776629449.208,5.27
5,1776629449.408,6.23
5,1776629449.608,6.062
5,1776629449.808,6.252
5,1776629450.008,6.291
5,1776629450.208,6.074
5,1776629450.408,5.485
5,1776629450.608,5.979
5,1776629450.808,5.678
5,1776629451.008,6.589
5,1776629451.208,5.976
5,1776629451.408,6.01
5,1776629451.608,5.933
5,1776629451.808,1.503
5,1776629452.008,2.399
5,1776629452.208,1.105
5,1776629452.408,3.65
5,1776629452.608,2.37
5,1776629452.808,2.736
5,1776629453.008,1.879
5,1776629453.208,2.629
5,1776629453.408,1.921
5,1776629453.608,5.254
5,1776629453.808,5.16
5,1776629454.008,4.438
5,1776629454.208,4.392
5,1776629454.408,4.606
5,1776629454.608,4.362
5,1776629454.808,4.205
5,1776629455.008,4.54
5,1776629455.208,4.129
5,1776629455.408,4.776
5,1776629455.608,4.455
5,1776629455.808,4.075
5,1776629456.008,4.688
5,1776629456.208,4.644
5,1776629456.408,4.19
5,1776629456.608,4.205
5,1776629456.808,4.094
5,1776629457.008,3.206
5,1776629457.208,4.074
5,1776629457.408,3.525
5,1776629457.608,3.513
5,1776629457.808,2.912
5,1776629458.008,3.721
5,1776629458.208,3.341
5,1776629458.408,2.951
5,1776629458.608,3.317
5,1776629458.808,3.28
5,1776629459.008,2.786
5,1776629459.208,3.14
5,1776629459.408,2.575
5,1776629459.608,3.206
5,1776629459.808,3.419
5,1776629460.008,2.892
5,1776629460.208,2.668
5,1776629460.408,2.426
5,1776629460.608,3.045
5,1776629460.808,2.565
5,1776629461.008,3.299
5,1776629461.208,2.527
5,1776629461.408,2.308
5,1776629461.608,2.464
5,1776629461.808,2.951
5,1776629462.008,3.49
5,1776629462.208,2.744
5,1776629462.408,2.75
5,1776629462.608,2.752
5,1776629462.808,2.966
5,1776629463.008,2.937
5,1776629463.208,2.917
5,1776629463.408,3.056
5,1776629463.608,3.608
5,1776629463.808,2.925
5,1776629464.008,2.821
5,1776629464.208,3.488
5,1776629464.408,3.364
5,1776629464.608,3.379
5,1776629464.808,3.714
5,1776629465.008,3.508
5,1776629465.208,3.84
5,1776629465.408,3.38
5,1776629465.608,3.922
5,1776629465.808,4.281
5,1776629466.008,3.911
5,1776629466.208,4.444
5,1776629466.408,4.03
5,1776629466.608,4.818
5,1776629466.808,4.638
5,1776629467.008,4.421
5,1776629467.208,4.383
5,1776629467.408,4.636
5,1776629467.608,4.734
5,1776629467.808,1.92
5,1776629468.008,2.195
5,1776629468.208,1.021
5,1776629468.408,2.354
5,1776629468.608,1.654
5,1776629468.808,1.992
5,1776629469.008,2.077
5,1776629469.208,2.247
5,1776629469.408,2.135
5,1776629469.608,4.962
5,1776629469.808,5.607
5,1776629470.008,5.639
5,1776629470.208,5.741
5,1776629470.408,5.522
5,1776629470.608,5.411
5,1776629470.808,6.385
5,1776629471.008,5.801
5,1776629471.208,6.26
5,1776629471.408,6.177
5,1776629471.608,6.168
5,1776629471.808,5.926
5,1776629472.008,5.587
5,1776629472.208,5.924
5,1776629472.408,5.928
5,1776629472.608,5.952
5,1776629472.808,5.982
5,1776629473.008,5.753
5,1776629473.208,6.247
5,1776629473.408,5.895
5,1776629473.608,6.706
5,1776629473.808,6.047
5,1776629474.008,6.467
5,1776629474.208,5.846
5,1776629474.408,6.284
5,1776629474.608,4.934
5,1776629474.808,5.543
5,1776629475.008,5.437
5,1776629475.208,6.022
5,1776629475.408,5.658
5,1776629475.608,5.033
5,1776629475.808,5.529
5,1776629476.008,4.964
5,1776629476.208,5.057
5,1776629476.408,4.765
5,1776629476.608,5.149
5,1776629476.808,4.539
5,1776629477.008,5.113
5,1776629477.208,5.243
5,1776629477.408,4.949
5,1776629477.608,4.965
5,1776629477.808,4.554
5,1776629478.008,4.1
5,1776629478.208,4.171
5,1776629478.408,4.539
5,1776629478.608,3.905
5,1776629478.808,4.261
5,1776629479.008,3.694
5,1776629479.208,4.317
5,1776629479.408,4.427
5,1776629479.608,3.814
5,1776629479.808,3.987
5,1776629480.008,4.021
5,1776629480.208,3.801
5,1776629480.408,3.677
5,1776629480.608,3.347
5,1776629480.808,3.067
5,1776629481.008,2.988
5,1776629481.208,3.22
5,1776629481.408,3.484
5,1776629481.608,2.713
5,1776629481.808,3.8
5,1776629482.008,2.939
5,1776629482.208,2.371
5,1776629482.408,2.779
5,1776629482.608,3.348
5,1776629482.808,4.059
